store_id,carrier_id,commodity,volume,outage_time,delivery_time,reported_via,notes,closing_notes,cause,user_id
19006,24,UNL,101,9/6/17 22:23,9/6/17 22:23,csr,"csr clld in out of reg/821 gallons, 9.6.2017 am shift out due to hurricane Irma panic buying sales increase",NULL,21: Extraordinary Event,11
19009,66,UNL,101,9/6/17 21:49,9/6/17 21:49,csr,"csr clld in out of reg/626 gallons, 9.6.2017 am shift out due to hurricane Irma panic buying sales increase",NULL,21: Extraordinary Event,11
19009,66,UNL,100,9/7/17 5:19,9/7/17 7:19,9/7/2017 6:00,669/unl... no eta given at this time. rc,hurricane,21: Extraordinary Event,28
19011,24,PNL,101,9/5/17 20:25,9/5/17 22:25,site,irma,NULL,21: Extraordinary Event,11
19017,56,UNL,473,8/25/17 23:50,8/26/17 1:00,8/25/2017 23:35,472/UNL.. CALLED EAGLE ETA GIVEN 1.5 HRS.. RC,carrier issue. Could not get information from carrier,2: Carrier Issues,28
19023,95,UNL,298,9/5/17 13:02,9/5/17 15:03,site called,"site stopped pumping, emailed eta",Hurricane,21: Extraordinary Event,28
19033,56,UNL,101,9/7/17 1:54,9/7/17 1:54,csr,"csr clld in out of reg 379/266 gallons, pnl/497 gallons, no eta at this time,   out due to hurricane Irma sales increase",NULL,21: Extraordinary Event,11
19039,66,DSL,101,9/6/17 21:54,9/6/17 21:54,csr,"csr clld in out 975 gallons, pnl/ 977 gallons, 9.6.2017 am shift out due to hurricane Irma panic buying sales increase",NULL,21: Extraordinary Event,11
19039,66,UNL,101,9/14/17 2:51,9/14/17 2:51,csr,"csr clld in out of reg/870 gallons, no eta hurricane area",NULL,21: Extraordinary Event,11
19049,46,UNL,101,9/5/17 19:41,9/5/17 17:41,site,irma,NULL,21: Extraordinary Event,11
19052,7,UNL,101,9/5/17 22:18,9/5/17 19:18,site,399/87  irma,NULL,21: Extraordinary Event,11
19055,46,UNL,101,9/5/17 19:41,9/5/17 22:41,site,irma,NULL,21: Extraordinary Event,11
19061,46,UNL,101,9/5/17 20:53,9/5/17 20:53,csr,"csr clld in out of reg/525 gallons, , pnk at 1278 gallons  clld Eagle and talked w/Pezz eta possibly Wed AM depending on how allocation last  outage due to upcoming hurricane",NULL,21: Extraordinary Event,11
19061,46,UNL,101,9/6/17 23:55,9/6/17 23:55,csr,"csr clld in out of reg/496 gallons, pnl/390 gallons, no eta, out due to hurricane Irma  sales increase.",NULL,21: Extraordinary Event,11
19061,46,UNL,505,9/5/17 13:01,9/5/17 19:11,site,559,Hurricane,21: Extraordinary Event,28
19068,7,UNL,101,9/20/17 7:12,9/20/17 7:12,Phone,Hurricane Irma,NULL,21: Extraordinary Event,11
19091,24,UNL,1112,10/8/17 13:16,10/8/17 16:16,site called,"Site ended in 11inches for tank2 unl; Carrier said due to the site not giving them the readings, the eta is for 10/9 am. Transferred to Joel to get a load delivered sooner.",said due to the site not giving them the readings,1: Bad Sticks,28
19092,56,UNL,911,9/5/17 23:03,9/7/17 6:05,csr,"csr clld in out of reg/748 gallons, out due to expected no eta at this time",Huricane,21: Extraordinary Event,28
19094,56,UNL,101,9/6/17 21:33,9/6/17 21:33,csr,"csr clld in out of reg/575 gallons, 9.6.2017 am shift , no eta out due to hurrican Irma panic buying sales increase",NULL,21: Extraordinary Event,11
19096,95,UNL,101,9/5/17 18:46,9/5/17 22:56,site,625/87  received at 8:25pm    irma,NULL,21: Extraordinary Event,11
19096,95,UNL,101,9/6/17 2:48,9/6/17 2:48,csr,"csr clld in out of reg/970 gallons, out due to upcoming hurricane panic buying  sales increase, no eta at this time.",NULL,21: Extraordinary Event,11
19102,20,PNL,773,9/6/17 9:14,9/6/17 13:00,site called,"Pumps stopped, emailed carrier for eta.",Hurricane,21: Extraordinary Event,28
19102,20,UNL,100,9/4/17 20:00,9/4/17 21:00,site,583/87 supossed to be in route,hurricane,21: Extraordinary Event,28
19106,46,UNL,101,9/6/17 22:04,9/6/17 22:04,csr,"csr clld in out of reg/624 gallons, 9.6.2017 am shift out due to hurricane Irma panic buying sales increase",NULL,21: Extraordinary Event,11
19110,66,UNL,655,11/17/17 21:18,11/17/17 21:29,phone,unl is 696 no reason provided,running behind,2: Carrier Issues,28
19110,66,UNL,717,10/21/17 5:48,10/21/17 6:05,phone,"797. called fl rock eta 1.5 hrs, driver at the rack loading, unknown reason on why load was not taken at an earlier time.. rc",carrier did not provide a good enough reason.,2: Carrier Issues,28
19110,66,UNL,750,10/27/17 5:01,10/27/17 7:58,CSR,"csr clld in out of reg/750 gallons, clld FR and talked w/James eta approx 40 minutes  unknown reason for out.",no reason given by carrier,2: Carrier Issues,28
19112,66,UNL,227,12/2/17 16:21,12/2/17 17:34,site,508/87  eta  45 minutes,carrier could not provide a reason,2: Carrier Issues,28
19113,46,UNL,101,9/6/17 2:20,9/6/17 2:20,csr,"csr clld in out of reg 499/328 gallons, out due to upcoming hurricane panic sales increase  no eta at this time",NULL,21: Extraordinary Event,11
19113,46,UNL,101,9/5/17 19:10,9/5/17 19:10,site,489 /87  328 pnl irma,NULL,21: Extraordinary Event,11
19114,56,UNL,101,9/14/17 5:26,9/14/17 5:26,csr,"csr clld in out of reg/364 gallons, pnl/771 gallons and dsl/973 gallons  no eta at this time out due to hurricane Irma",NULL,21: Extraordinary Event,11
19114,56,UNL,1005,8/9/17 18:03,8/10/17 6:06,Email,Eagle falling behind.,NULL,2: Carrier Issues,3
19120,56,UNL,336,8/9/17 18:00,8/9/17 21:42,DBM,Cathy staats text me letting me know this site has been out.,carrier was too busy,2: Carrier Issues,28
19122,66,UNL,651,10/30/17 18:02,10/30/17 19:09,site,11 inches  eta 7:30 - no reason given,no reason given,2: Carrier Issues,28
19124,95,DSL,494,12/7/17 10:10,12/7/17 11:57,Phone,Dispatcher could not advise why the site was out,Dispatcher could not advise why the site was out,2: Carrier Issues,28
19124,95,DSL,203,8/28/17 6:16,8/28/17 8:23,08/28/2017 6:30AM,DSL/203.. ETA 1 HOUR...RC,carrier running behind,2: Carrier Issues,28
19125,20,UNL,101,9/6/17 2:50,9/6/17 2:50,csr,"csr clld in out of reg/729 gallons, out due to upcoming hurricane panic buying sales increase, no eta at this time",NULL,21: Extraordinary Event,11
19126,66,DSL,995,10/31/17 22:13,11/1/17 1:32,site called,"Carrier has many loads, ETA right now is looking like 1-2am.",carrier running behind,2: Carrier Issues,28
19126,66,UNL,978,10/20/17 18:18,10/20/17 19:09,site,985/87 eta   1 hour  Motiva had a mechanical issue,Motiva had a mechanical issue,18: Terminal Issue,28
19127,66,UNL,100,9/6/17 10:00,9/6/17 11:00,email,Per voice message. As of 10 am I am out of regular unleaded at 8.59 inches/497 gal,hurricane,21: Extraordinary Event,28
19127,66,PNL,100,9/6/17 9:22,9/6/17 10:22,email, out of PNL as of 12pm  21.07 inches/ 1825 gallon,hurricane,21: Extraordinary Event,28
19127,66,UNL,101,9/5/17 18:00,9/5/17 19:47,site,462/87  received at 7:30 pm  irma,NULL,21: Extraordinary Event,11
19127,66,UNL,533,10/7/17 19:17,10/7/17 19:49,site,741/87 eta less than an hour-  high volume site carrier ran past the run out window,high volume site carrier ran past the run out window,2: Carrier Issues,28
19127,66,UNL,816,8/4/17 8:55,8/4/17 11:03,site called in,carrier seems to be running behind,Carrier running behind,2: Carrier Issues,3
19128,56,UNL,967,7/1/17 14:20,7/1/17 15:30,site,load in route highway shut down - no ETA yet,Bad accidents on the highway caused major delays. A.T,11: Site Inaccessible,3
19128,56,UNL,706,9/26/17 9:00,9/26/17 10:51,email,586 unl (site stopped pumping unl)  Loaded and en route.  Should be there in 15-30minutes.  Delays at kinder morgan due to no premium at motiva set us back a little bit on this load,Delays at kinder morgan due to no premium at motiva set us back a little bit on this load,18: Terminal Issue,28
19128,56,PNL,591,9/4/17 15:05,9/4/17 16:05,site called,"Site has stopped pumping now,. Emailed carrier regarding eta",hurricane,21: Extraordinary Event,28
19128,56,UNL,101,9/5/17 19:20,9/5/17 22:20,site,411/87 irma,NULL,21: Extraordinary Event,11
19129,20,UNL,614,9/6/17 15:58,9/6/17 21:58,site called,"Out, stopped pumping. Emailed in eta request",Hurricane,21: Extraordinary Event,28
19129,20,UNL,380,7/13/17 20:46,7/14/17 1:42,csr,"csr clld in out of reg/380 gallons, clld Coraluzzo and talked w/John eta apporx 1/2 hr",Carrier missed run out time.,2: Carrier Issues,3
19131,66,DSL,411,8/1/17 11:00,8/1/17 12:19,Store,The probe was down for this site. The carrier tried a couple times to get readings but could not reach the store. Art reached out and got the readings for Fl rock.,See comment above,1: Bad Sticks,3
19133,56,UNL,100,9/12/17 19:57,9/12/17 20:57,site,564/87 medium priority,hurricane,21: Extraordinary Event,28
19133,66,UNL,568,12/1/17 17:29,12/1/17 18:30,site,568/87 eta 1 hour  not polling site has to call readings,not polling site has to call readings,1: Bad Sticks,28
19134,24,UNL,296,11/18/17 19:52,11/18/17 20:52,site,CWC running for them  296/87 eta about an hour,carrier running behind,2: Carrier Issues,28
19134,95,UNL,297,11/3/17 15:00,11/3/17 15:51,email,Unleaded 300 gallons  Stopped pumping at 3:00pm,CWC could not give me a reason,2: Carrier Issues,28
19134,24,UNL,297,11/15/17 19:54,11/16/17 1:35,site,386/87    ETA is about 2 hours   CWC helping out Kenan,running behind,2: Carrier Issues,28
19134,95,UNL,101,9/7/17 4:48,9/7/17 4:48,csr,"csr clld in out of reg/294 , pnl/414 gallons and dsl/774 gallons out due to hurricane Irma  sales increase, no eta at this time",NULL,21: Extraordinary Event,11
19134,95,UNL,101,9/6/17 21:56,9/6/17 21:56,csr,"csr clld in out of reg/294 gallons, 9.6.2017 am shift out due to hurricane Irma panic buying sales increase",NULL,21: Extraordinary Event,11
19134,95,UNL,295,9/5/17 13:43,9/5/17 15:44,site called,"Site stopped pumping, emailed eta request to carrier",hurricane. panic,21: Extraordinary Event,28
19134,95,UNL,383,8/23/17 20:45,8/23/17 21:45,8/23/2017 20:00,400/UNL.... CALLED KENAN ETA 10PM.. RC,400/UNL.... CALLED KENAN ETA 10PM.. RC,2: Carrier Issues,28
19135,56,UNL,799,10/6/17 6:52,10/6/17 7:29,csr,"csr clld in out of reg/799 gallons, i called Eagle and talked w/Tony driver is on site now dropping",planning issues,2: Carrier Issues,28
19137,24,UNL,840,11/27/17 14:18,11/27/17 17:05,Phone,"Carrier says driver loaded and on his way, ETA 2 hrs.",carrier running behind,2: Carrier Issues,28
19137,24,UNL,557,12/4/17 15:53,12/4/17 18:03,Phone,Carrier gave ETA of 2 hours for UNL and PNL,carrier running behind,2: Carrier Issues,28
19143,46,UNL,101,9/5/17 16:57,9/5/17 21:57,site,irma,NULL,21: Extraordinary Event,11
19145,46,UNL,964,9/5/17 15:43,9/6/17 4:44,siter,NULL,Hurricane,21: Extraordinary Event,28
19164,78,UNL,236,9/10/17 6:48,9/10/17 6:48,Supply team.,N/A,NULL,21: Extraordinary Event,3
19164,78,UNL,627,9/15/17 21:15,9/15/17 20:15,site,627/87  eta 30 minutes,NULL,21: Extraordinary Event,18
19164,78,UNL,621,7/15/17 16:15,7/15/17 17:21,site,621 regular   in route  ETA 20 minutes,NULL,2: Carrier Issues,18
19166,75,UNL,640,8/14/17 15:43,8/14/17 16:21,Supply Team,Carrier stated the driver had an air leak at the terminal as they were loading. ETA 40 minutes.,NULL,2: Carrier Issues,18
19166,75,UNL,600,10/6/17 14:26,10/6/17 15:26,phone,600 ish per store. no reason provided due to storm,NULL,21 Extraordinary Event,18
19166,75,UNL,639,11/10/17 23:42,11/11/17 0:36,site,639/87    had truck issues slowed them down  eta 1am,Carrier equipment issues.,2: Carrier Issues,25
19166,75,UNL,638,10/14/17 18:28,10/14/17 19:03,site,500/87  eta about 2 hours,no additional notes from carrier,2: Carrier Issues,25
19173,75,UNL,1196,10/22/17 13:28,10/22/17 17:07,site called,"Carrier stated refinery is down, driver should be loaded in 30 mins and then be on site in 1hr 30mins.",no additional notes from carrier,6: Supply Disruption,25
19173,75,UNL,1197,10/29/17 12:40,10/29/17 13:53,site called,Site stopped pumping the unl tanks. Driver should be there in less than 1hr30.,No additional notes from carrier,2: Carrier Issues,25
19174,78,UNL,576,10/18/17 16:27,10/18/17 18:25,site,568/87 in route,no additional notes from the carrier,2: Carrier Issues,25
19174,78,UNL,577,11/3/17 19:44,11/3/17 23:58,csr,"csr called in out of reg/577 gallons, clld Kenan and talked w/Jeremy eta approx 1030-11pm  unknown reason for out at this time","PDI shows 5,496 daily average sales.  From 00:00 - 21:07, the site sold 7,821 in UNL.",3: Unpredictable Sales,25
19176,30,UNL,736,11/8/17 17:09,11/8/17 17:20,site,in route eta any minute - carrier thinks sales up maybe,"Sales were up a bit, but not enough to severely reduce the delivery window.",2: Carrier Issues,25
19177,31,PNL,663,10/7/17 3:53,10/7/17 4:53,csr,"csr clld in out of pnl/663 gallons, low reg 3632/1633 gallons, out due to hurricane/tropical storm panic buying",NULL,21: Extraordinary Event,18
19178,30,UNL,562,10/5/17 16:02,10/5/17 16:30,SUpply Team,UNL 562 ETA 30 minutes,NULL,2: Carrier Issues,18
19179,31,UNL,800,10/6/17 5:58,10/6/17 6:04,Phone,Heavy traffic due to Parrish evacuation and long lines at PBF rack,NULL,21: Extraordinary Event,18
19179,31,UNL,100,10/8/17 18:43,10/8/17 19:43,Site called in,Outage for more than 24 hrs - aftermath of hurricane,NULL,21: Extraordinary Event,18
19183,78,UNL,799,8/15/17 16:13,8/15/17 16:40,Supply Team,Carrier stated this site has a sells spike. I have verified this information and they did not have a sales spike this is carrier related ETA 30 minutes,NULL,2: Carrier Issues,18
19183,78,UNL,799,8/8/17 22:45,8/9/17 12:15,site,799/87  eta 1 1/2 hours   tank had service and tank bottom was raised to 800 gallons.,NULL,2: Carrier Issues,18
19183,78,UNL,798,8/22/17 17:32,8/22/17 18:51,Supply Team,Carrier stated this site had a sales spike. The TM has been called and this site will be pulled form Kenan ASAP.,NULL,2: Carrier Issues,18
19185,78,PNL,393,7/21/17 14:37,7/21/17 15:16,phone,393 prm out,NULL,1: bad Sticks,9
19185,92,UNL,798,7/23/17 20:30,7/24/17 0:29,phone,unl 798-,NULL,2: Carrier Issues,18
19185,78,UNL,798,10/6/17 11:32,10/6/17 12:32,Phone,"Long lines at rack due to TS-Nate, running behind",NULL,21 Extraordinary Event,18
19186,75,UNL,286,10/6/17 19:16,10/6/17 20:16,csr,"csr clld in out of reg 5718/286 gallons, clld HOF and talked w/Mark out is due to   reg tank #1 is down and has been for some time, reg tank 2 is out at 286 gallons  there is no eta at this time due to hurricane Nate sales increase panic buy",NULL,21 Extraordinary Event,18
19188,75,UNL,489,10/5/17 17:48,10/5/17 18:48,phone,"14"" on the unl. no reason provided",NULL,21 Extraordinary Event,18
19193,56,UNL,400,7/15/17 12:11,7/15/17 15:40,pne,Carrier missed run out.,carrier missed run out.,12: Act Of Nature,3
19194,56,DSL,632,8/7/17 13:38,8/7/17 14:59,Site called in,"Site not pumping, out of dsl.",Site had a sales spike on 8/7. They sold 6900 gallons of DSL (their average is  4000). They also have limited capacity of 8500 gallons but they also sell a good amount of RUL (average of 5000 gallons per day).,3: Unpredictable Sales,28
19194,56,DSL,628,8/9/17 10:04,8/9/17 10:59,phone,carrier running behind ETA- 775,carrier running behind,2: Carrier Issues,28
19195,20,UNL,879,11/10/17 17:02,11/10/17 20:18,phone,unl is 879 no reason provided,dispatch could not provide reason,2: Carrier Issues,28
19196,66,UNL,101,9/5/17 18:00,9/5/17 19:45,site,434/87 Irma received at 7:15pm,NULL,21: Extraordinary Event,11
19197,56,UNL,101,9/5/17 18:39,9/5/17 22:59,site,723/87   irma,NULL,21: Extraordinary Event,11
19197,56,UNL,429,8/10/17 19:09,8/10/17 23:04,phone,no reason provided unl is 429,running late,2: Carrier Issues,28
19199,55,UNL,346,8/18/17 8:48,8/18/17 9:28,phone,due to weather rack shut down - running behind- ETA on site any minute,Due to weather rack shut down. Driver running behind,12: Act of Nature,28
19199,54,UNL,0,9/5/17 18:43,9/5/17 19:43,site,845/87,no time given (hurricane period),21: Extraordinary Event,28
19200,66,UNL,419,9/5/17 19:57,9/6/17 3:00,Phone,Site out due to panic buying in region,hurricane panic,21: Extraordinary Event,28
19200,66,UNL,419,9/6/17 9:13,9/6/17 11:58,csr,"csr clld in out of non eth,",Hurricane,21: Extraordinary Event,28
19200,66,UNL,101,9/7/17 1:25,9/7/17 1:25,csr,"csr clld in out of reg/418 gallons, pnl/261 gallons, non eth/194 gallons and dsl/183 gallons  out due to hurricane Irma sales increase no eta",NULL,21: Extraordinary Event,11
19200,66,UNL,419,9/22/17 17:58,9/22/17 19:58,phone,588 on the unl. carrier did not say,588 on the unl. carrier did not say,2: Carrier Issues,28
19200,66,UNL,419,8/4/17 15:46,8/4/17 18:33,ETA audit,"CARRIER ERROR, another coming right behind it",Carrier error,2: Carrier Issues,3
19200,66,UNL,419,10/31/17 21:46,11/1/17 0:51,site called,"ETA is early am, 1am.",carrier could not give any reasons,2: Carrier Issues,28
19201,123,UNL,147,7/4/17 10:07,7/4/17 11:38,Days of Supply,Pope could not give a reason for the outage at the time of the call.,AT,2: Carrier Issues,3
19210,27,UNL,100,10/7/17 9:57,10/7/17 10:57,site,hurricane  scheduled on Saturday day shift,NULL,21: Extraordinary Event,18
19211,84,UNL,823,7/1/17 9:57,7/1/17 10:15,Ekrout,This site sold more than usually UNL is down to $1.82 now and other sites in the area are at $1.96 sales has been updated.,A.T.,3: Unpredictable Sales,18
19211,87,UNL,879,7/28/17 20:46,7/28/17 21:35,csr,"csr clld in out of reg 879 gallons, called Kenan no answer no option of vc mssg  emailed carrier eta pending",NULL,2: Carrier Issues,9
