site_id,region_id,carrier_id,shipper_id,phone,address,city,state,brand,supplier,loading_numbers,mm_dbm,manager_phone,notes,miles,co_de,active,email
2706041,15,98,46,509-659-0439,102 W Galbreath Way,Ritzville,WA,Exxon Mobil,EXMOBIL,2706041,0,NULL,NULL,64.4,C,Y,str06041@circlek.com
2706042,15,98,221,509-653-1031,10171-10173 Hwy 12,Naches,WA,Exxon Mobil,EXMOBIL,2706042,0,NULL,NULL,116.2,C,Y,str06042@circlek.com
2706043,15,98,46,509-735-6945,1915 Columbia Center Blvd,Richland,WA,Exxon Mobil,EXMOBIL,2706043,0,NULL,NULL,147.9,C,Y,str06043@circlek.com
2706044,15,98,46,509-627-0491,2601 Queensgate Blvd,Richland,WA,Exxon Mobil,EXMOBIL,2706044,0,NULL,NULL,150.7,C,Y,str06044@circlek.com
2706045,15,98,221,509-764-6694,640 N Stratford Rd,Moses Lake,WA,Exxon Mobil,EXMOBIL,2706045,0,NULL,NULL,3.5,C,Y,str06045@circlek.com
2706046,15,98,221,509-884-9939,111 Valley Mall Pkwy,East Wenatchee,WA,Exxon Mobil,EXMOBIL,2706046,0,NULL,NULL,69.9,C,Y,str06046@circlek.com
2706047,15,98,221,509-662-3728,1405 N Wenatchee Ave,Wenatchee,WA,Exxon Mobil,EXMOBIL,2706047,0,NULL,NULL,73.2,C,Y,str06047@circlek.com
2706048,15,98,46,509-735-2740,1900 N Steptoe St,Kennewick,WA,Exxon Mobil,EXMOBIL,2706048,0,NULL,NULL,149.7,C,Y,str06048@circlek.com
2706049,15,98,46,509-735-3847,6006 W Clearwater Ave,Kennewick,WA,Exxon Mobil,EXMOBIL,2706049,0,NULL,NULL,146.6,C,Y,str06049@circlek.com
2706050,15,98,46,509-545-4458,2305 W Argent Rd,Pasco,WA,Exxon Mobil,EXMOBIL,2706050,0,NULL,NULL,140.9,C,Y,str06050@circlek.com
2706051,15,98,46,509-529-5713,315 N 2Nd Ave,Walla Walla,WA,Exxon Mobil,EXMOBIL,2706051,0,NULL,NULL,184.7,C,Y,str06051@circlek.com
2706067,15,133,11,760-347-0995,82061 Avenue 42,Indio,CA,Valero,CIRTEM,366-583688,0,NULL,NULL,74.8,C,Y,NULL
2706068,15,153,335,209-826-2057,410 Mercey Springs Road,Los Banos,CA,CIRCLE K,CIRTEM,12426245,0,NULL,NULL,80.5,C,Y,str06068@circlek.com
2706069,15,133,11,951-654-5906,1450 S Sanderson Ave.,San Jacinto,CA,CIRCLE K,CIRTEM,569496,0,NULL,NULL,39.1,C,Y,str06069@circlek.com
2706089,18,9,126,915-751-1912,9497 Dyer,El Paso,TX,CIRCLE K,CIRTEM,562306,Rogelio Sayago,NULL,NULL,13.6,C,Y,str06089@circlek.com
2706098,18,9,126,915-585-0790,6200 North Mesa Street,El Paso,TX,CIRCLE K,CIRTEM,562293,Emilio Rios,NULL,NULL,25.5,C,Y,str06098@circlek.com
2706104,18,9,126,915-591-0087,10100 Montana Avenue,El Paso,TX,CIRCLE K,CIRTEM,562307,Isela Almanzer,NULL,NULL,6.5,C,Y,str06104@circlek.com
2706110,19,26,312,817-457-0098,1225 Oakland Blvd,Fort Worth,TX,CIRCLE K,CIRTEM,562811,Karen Salmon,NULL,NULL,19.9,C,Y,str06110@circlek.com
2706111,18,19,312,214-821-0516,5526 E R L Thornton Fwy,Dallas,TX,CIRCLE K,NULL,562812,Karen Salmon,NULL,NULL,0,C,N,str06111@circlek.com
2706112,18,9,126,915-629-8703,7800 Gateway East,El Paso,TX,CIRCLE K,CIRTEM,562301,Grace Aguirre ,NULL,NULL,9.5,C,Y,str06112@circlek.com
2706113,19,26,312,214-824-0216,5527 E R L Thornton Fwy,Dallas,TX,CIRCLE K,CIRTEM,562813,Karen Salmon,NULL,NULL,27.2,C,N,str06113@circlek.com
2706114,19,26,312,972-262-8052,726 E Pioneer Pkwy,Grand Prairie,TX,CIRCLE K,CIRTEM,562814,Karen Salmon,NULL,NULL,20.2,C,Y,str06114@circlek.com
2706118,18,8,20,505-292-4907,900 Juan Tabo Boulevard Southeast ,Albuquerque,NM,CONOCO,COP66BR,875840,Machelle Garcia,505-508-7876,NULL,15,C,Y,str06118@circlek.com
2706119,17,124,317,919-571-0820,3600 Lake Boone Trail,Raleigh,NC,Shell,SHELLBR,0,Yasmine Dookhith,NULL,NULL,11,C,Y,str06119@circlek.com
2706126,18,9,126,915-881-9575,6148 Gateway Boulevard South,El Paso,TX,CIRCLE K,CIRTEM,562299,Frances Harmon,NULL,NULL,13.8,C,Y,str06126@circlek.com
2706130,18,9,126,915-532-6257,2200 North Mesa Street,El Paso,TX,CIRCLE K,CIRTEM,562290,Emilio Rios,NULL,NULL,19.5,C,Y,str06130@circlek.com
2706134,18,8,20,505-255-1978,6121 Lomas Boulevard Notheast ,Albuquerque,NM,CONOCO,COP66BR,875823,Machelle Garcia,505-508-7876,NULL,11,C,Y,str06134@circlek.com
2706136,19,26,312,214-340-5373,9616 Audelia Rd,Dallas,TX,CIRCLE K,CIRTEM,562815,Karen Salmon,NULL,NULL,26.2,C,Y,str06136@circlek.com
2706139,17,124,317,919-380-8233,1101 Walnut St,Cary,NC,Exxon Mobil,EXMOBIL,79503,Scott Schnackel,NULL,NULL,82.4,C,Y,str06139@circlek.com
2706141,18,148,20,505-292-5052,1331 Wyoming Blvd Ne,Albuquerque,NM,CONOCO,COP66BR,875854,Jason Mothersbaugh,720-879-4667,NULL,13.7,C,Y,str06141@circlek.com
2706145,18,8,20,505-881-0461,7000 MONTGOMERY BLVD,Albuquerque,NM,CONOCO,COP66BR,875824,Jason Mothersbaugh,720-879-4667,NULL,13.3,C,Y,str06145@circlek.com
2706169,18,8,20,505-897-7063,3622 State Hwy 528 Nw,Albuquerque,NM,CONOCO,COP66BR,875842,Cathy Jasielski,505-264-5895,NULL,19.9,C,Y,str06169@circlek.com
2706172,18,8,20,505-881-0273,4331 San Mateo Blvd Ne,Albuquerque,NM,CONOCO,COP66BR,875845,Cathy Jasielski,505-264-5895,NULL,12.4,C,Y,str06172@circlek.com
2706187,19,26,312,214-391-9387,1310 S Buckner,Dallas,TX,CIRCLE K,CIRTEM,562816,Karen Salmon,NULL,please leave a voice mail so that they get back to us.,33,C,Y,str06187@circlek.com
2706246,18,8,20,CLOSED,5420 Academy Rd Ne,Albuquerque,NM,CONOCO,COP66BR,875826,Lisa Vizcarra ,505-573-8938,CLOSED,13.3,NULL,N,str06246@circlek.com
2706247,18,8,20,505-344-1009,5605 4th Street Northwest,Albuquerque,NM,CONOCO,COP66BR,875825,Lindsay Holmes ,702-981-1279,NULL,11.9,C,Y,str06247@circlek.com
2706264,17,124,317,919-467-5781,1001 Harrison Ave,Cary,NC,Shell,SHELLBR,0,Michael Malario,NULL,NULL,10.9,C,Y,str06264@circlek.com
2706276,18,8,20,505-892-6440,229 Nm Hwy 528,Rio Rancho,NM,CONOCO,COP66BR,875827,Lindsay Holmes ,702-981-1279,NULL,21.6,C,Y,str06276@circlek.com
2706279,18,159,369,NULL,1075 Bosque Farms Blvd, Bosque Farms,NM,CONOCO,#N/A,Inactive,0,NULL,NULL,0,NULL,N,NULL
2706280,18,8,20,505-821-0770,6951 San Antonio Drive Northeast ,Albuquerque,NM,CONOCO,COP66BR,875839,Machelle Garcia,505-508-7876,NULL,17.4,C,Y,str06280@circlek.com
2706281,18,8,20,505-821-1276,5301 Wyoming Northeast ,Albuquerque,NM,CONOCO,COP66BR,875833,Lindsay Holmes ,702-981-1279,NULL,15,C,Y,str06281@circlek.com
2706282,18,8,20,505-292-4402,12600 Central Avenue Southeast,Albuquerque,NM,CONOCO,COP66BR,875835,Machelle Garcia,505-508-7876,NULL,14.4,C,Y,str06282@circlek.com
2706283,18,8,20,505-292-5145,2505 Wyoming Boulevard Northeast,Albuquerque,NM,CONOCO,COP66BR,875838,Machelle Garcia,505-508-7876,NULL,13.8,C,Y,str06283@circlek.com
2706284,18,8,20,505-892-0182,901 36Th Place,Rio Rancho,NM,CONOCO,COP66BR,875841,Lindsay Holmes ,702-981-1279,NULL,23,C,Y,str06284@circlek.com
2706285,1,10,274,623-583-4805,11339 West Bell Road,Surprise,AZ,CIRCLE K,CIRTEM,554578,James Cureton,602-320-6972,NULL,20.9,C,Y,str06285@circlek.com
2706286,1,96,11,520-731-6412,8630 Golf Links Rd,Tucson,AZ,CIRCLE K,CIRTEM,555104,Dan Monahan,520-661-8814,NULL,7,C,Y,str06286@circlek.com
2706287,1,28,274,480-325-6612,4425 E Main St,Mesa,AZ,CIRCLE K,CIRTEM,554591,Kyle Tolman,480-734-0820,NULL,32.9,C,Y,str06287@circlek.com
2706288,18,9,126,915-581-5445,5665 South Desert Boulevard,El Paso,TX,CIRCLE K,CIRTEM,562316,Edgar Sias,NULL,NULL,28.6,C,Y,str06288@circlek.com
2706293,18,8,20,505-292-5159,9811 Montgomery Boulevard Northeast ,Albuquerque,NM,CONOCO,COP66BR,875844,Lindsay Holmes ,702-981-1279,NULL,15.4,C,Y,str06293@circlek.com
2706298,18,8,20,505-821-1443,5501 Alameda Boulevard Northeast,Albuquerque,NM,CONOCO,COP66BR,875843,Lindsay Holmes ,702-981-1279,NULL,15.4,C,Y,str06298@circlek.com
2706299,18,148,20,505-292-5164,900 Eubank Blvd Ne,Albuquerque,NM,CONOCO,COP66BR,875832,Machelle Garcia,505-508-7876,NULL,14.9,C,Y,str06299@circlek.com
2706304,18,8,20,505-897-7478,9200 Eagle Ranch Rd Nw,Albuquerque,NM,CONOCO,COP66BR,875831,Cathy Jasielski,505-264-5895,NULL,19,C,Y,str06304@circlek.com
2706305,18,8,20,505-836-8732,1401 Coors Boulevard Northwest,Albuquerque,NM,CONOCO,COP66BR,875828,Machelle Garcia,505-508-7876,NULL,13.4,C,Y,str06305@circlek.com
2706307,18,9,126,915-857-9486,1600 North Zaragoza Road,El Paso,TX,CIRCLE K,CIRTEM,562327,Louie Davila,NULL,NULL,6.5,C,Y,str06307@circlek.com
2706309,18,9,126,915-856-7005,11390 Montwood Drive,El Paso,TX,CIRCLE K,CIRTEM,562320,Isela Almanzer,NULL,NULL,6.9,C,Y,str06309@circlek.com
2706312,17,124,317,919-484-9078,109 West Nc Hwy 54,Durham,NC,Exxon Mobil,EXMOBIL,79504,Wade Finch,NULL,NULL,65.5,C,Y,str06312@circlek.com
2706314,17,124,2,919-844-9267,11700 New Leesville,Raleigh,NC,Shell,SHELLBR,0,Michael Malario,NULL,NULL,24.4,C,Y,str06314@circlek.com
2706315,17,121,16,336-434-2412,10115 N Main St,Archdale,NC,Shell,SHELLBR,1106992,Vickie James,NULL,NULL,16.9,C,Y,str06315@circlek.com
2706318,19,26,312,972-542-4035,2400 Virginia Pkwy,Mckinney,TX,CIRCLE K,CIRTEM,562818,Karen Salmon,NULL,NULL,36.2,C,Y,str06318@circlek.com
2706320,19,26,312,903-893-7584,3621 S Hwy 75,Sherman,TX,CIRCLE K,MOTIVA,562819,Karen Salmon,NULL,NULL,65.6,C,Y,str06320@circlek.com
2706329,17,124,317,919-875-0618,2400 Spring Forest,Raleigh,NC,Shell,SHELLBR,0,Yasmine Dookhith,NULL,NULL,21.3,C,Y,str06329@circlek.com
2706330,17,124,317,919-544-0100,3308 Nc Hwy 55,Durham,NC,Shell,SHELLBR,375359 1107111,Wade Finch,NULL,NULL,23,C,Y,str06330@circlek.com
2706333,18,9,126,915-790-0122,700 North  Americas Avenue,El Paso,TX,CIRCLE K,CIRTEM,562312,Grace Aguirre ,NULL,NULL,12.5,C,Y,str06333@circlek.com
2706334,18,8,20,505-881-5279,7524 Menaul Boulevard Northeast,Albuquerque,NM,CONOCO,COP66BR,875855,Cathy Jasielski,505-264-5895,NULL,13,C,Y,str06334@circlek.com
2706338,19,26,312,940-321-0703,600 N Stemmons Fwy,Lake Dallas,TX,CIRCLE K,CIRTEM,562821,Karen Salmon,NULL,NULL,18.7,C,Y,str06338@circlek.com
2706340,19,26,312,903-567-5041,2256 N Trade Days Blvd,Canton,TX,VALERO UNB,VALUBR,562822,Karen Salmon,NULL,NULL,82.4,C,Y,str06340@circlek.com
2706341,19,26,312,972-932-6397,2201 South Washington Street,Kaufman,TX,CIRCLE K,CIRTEM,562823,Karen Salmon,NULL,NULL,63.3,C,Y,str06341@circlek.com
2706342,19,26,312,972-563-6750,1700 Highway 34 South,Terrell,TX,CIRCLE K,CIRTEM,562824,Karen Salmon,NULL,NULL,56.5,C,Y,str06342@circlek.com
2706343,19,26,312,817-249-5757,8000 South West Loop 820,Benbrook,TX,CIRCLE K,CIRTEM,562825,Karen Salmon,NULL,NULL,33.5,C,Y,str06343@circlek.com
2706345,5,92,45,870-773-4679,5707 Four States Fair Pkwy,Texarkana,AR,Shell,SHELLBR,10056522,Jessica Love,NULL,NULL,80.6,C,Y,str06345@circlek.com
2706346,1,89,274,480-733-6552,1810 South Country Club Drive,Mesa,AZ,Shell,SHELLBR,557052,Juan Ruiz,480-232-9453,NULL,24.3,C,Y,str06346@circlek.com
2706347,1,89,274,480-874-4114,8202 E Mcdowell Rd,Scottsdale,AZ,Shell,CIRTEM,557053,Earlinnia Van Fossen,623-533-1879,NULL,16.9,C,Y,str06347@circlek.com
2706348,1,10,274,480-705-0665,995 West Elliot Road,Tempe,AZ,Shell,SHELLBR,557054,Larry McFall,602-571-2275,NULL,20.5,C,Y,str06348@circlek.com
2706355,1,89,274,480-632-1625,33 South Val Vista Drive,Gilbert,AZ,CIRCLE K,CIRTEM,554579,Nick Lupica,480-250-8949,NULL,31.6,C,Y,str06355@circlek.com
2706356,1,10,275,480-926-5270,1203 East Southern Avenue,Mesa,AZ,Shell,SHELLBR,557055,Kat Boring,602-214-7120,NULL,26.6,C,Y,str06356@circlek.com
2706357,1,10,274,480-558-7116,1850 South Stapley Drive,Mesa,AZ,CIRCLE K,CIRTEM,554569,Amer Noueihed,480-567-2025,NULL,26.4,C,Y,str06357@circlek.com
2706358,1,10,275,623-848-0436,8248 West Thomas Road,Phoenix,AZ,Shell,SHELLBR,557056,Brian Kase,480-283-3455,NULL,5.7,C,Y,str06358@circlek.com
2706359,1,10,274,602-532-0076,309 East Osborn Road,Phoenix,AZ,CIRCLE K,CIRTEM,554560,Jim Moore,480-369-3032,NULL,9.1,C,Y,str06359@circlek.com
2706360,1,149,274,480-496-6838,4410 E Ray Rd,Phoenix,AZ,Shell,SHELLBR,557057,Andy Kim,480-253-7753,NULL,22.2,C,Y,str06360@circlek.com
2706361,1,10,274,480-632-1652,2760 E Baseline Rd,Mesa,AZ,CIRCLE K,CIRTEM,554570,Kat Boring,602-214-7120,NULL,28.5,C,Y,str06361@circlek.com
2706362,1,149,274,480-496-7123,4950 E Chandler Blvd,Phoenix,AZ,CIRCLE K,CIRTEM,554581,Andy Kim,480-253-7753,NULL,22.6,C,Y,str06362@circlek.com
2706454,18,9,126,915-592-8211,1400 North Lee Trevino Drive,El Paso,TX,CIRCLE K,CIRTEM,562323,Louie Davila,NULL,NULL,13.2,C,Y,str06454@circlek.com
2706458,1,10,274,623-936-5193,1609 North 91st Avenue,Phoenix,AZ,CIRCLE K,CIRTEM,554561,Brian Kase,480-283-3455,NULL,5.6,C,Y,str06458@circlek.com
2706459,1,233,274,480-654-2543,1557 S Val Vista Dr,Mesa,AZ,CIRCLE K,CIRTEM,554582,Kat Boring,602-214-7120,NULL,29.2,C,Y,str06459@circlek.com
2706460,1,149,274,480-967-5908,2174 East University Drive,Tempe,AZ,Shell,SHELLBR,557058,Earlinnia Van Fossen,623-533-1879,NULL,19,C,Y,str06460@circlek.com
2706461,1,89,274,480-775-6258,2808 South Dobson Road,Mesa,AZ,CIRCLE K,CIRTEM,554571,Juan Ruiz,480-232-9453,NULL,23.6,C,Y,str06461@circlek.com
2706468,1,89,274,623-486-0462,9476 W Olive Ave,Peoria,AZ,CIRCLE K,CIRTEM,554563,Julie Anderson,623-693-6575,NULL,14.2,C,Y,str06468@circlek.com
2706469,1,96,11,520-573-7177,1720 W Irvington Road,Tucson,AZ,CIRCLE K,CIRTEM,555119,Michael Rhea,520-306-0390,NULL,6.7,C,Y,str06469@circlek.com
2706470,1,96,11,520-887-7489,5365 North La Cholla Boulevard,Tucson,AZ,CIRCLE K,CIRTEM,555120,Steve Boston,954-816-5832,NULL,14.1,C,Y,str06470@circlek.com
2706473,17,40,86,843-767-3509,8410 Dorchester Rd,N Charleston,SC,Shell,UNKNOWN,10048635,Joy Roerig,NULL,NULL,11.3,C,Y,str06473@circlek.com
2706486,17,52,369,919-774-6700,68 Hoover Rd,Hampstead,NC,CIRCLE K,#N/A,0,Jay Dean,NULL,NULL,0,C,Y,NULL
2706487,17,52,369,910-253-3400,7806 Ocean Hwy East,Leland,NC,CIRCLE K,CIRTEM,Currently in FQ,Brian McCarthy,NULL,NULL,118,C,Y,NULL
2706639,1,149,275,520-568-3276,21212 North John Wayne Parkway,Maricopa,AZ,CIRCLE K,CIRTEM,2706639,Dwayne King,623-341-2241,NULL,39.8,C,Y,str06639@circlek.com
2706640,1,149,274,623-516-1272,620 E Carefree Hwy,Phoenix,AZ,CIRCLE K,CIRTEM,554988,Rey Zelaya,602-541-6229,NULL,31.9,C,Y,str06640@circlek.com
2706641,1,89,274,480-507-0743,4353 South Power Rd,Mesa,AZ,CIRCLE K,CIRTEM,561791,Kyle Tolman,480-734-0820,NULL,42.2,C,Y,str06641@circlek.com
2706642,1,89,274,480-380-8992,425 S Crismon Road,Mesa,AZ,CIRCLE K,CIRTEM,561792,Scott Strobel,602-738-3370,NULL,38.5,C,Y,str06642@circlek.com
2706643,1,89,274,623-780-3105,19830 N 7Th St,Phoenix,AZ,Shell,SHELLBR,557059,Robert Mayer,623-210-0736,NULL,21.7,C,Y,str06643@circlek.com
2706644,1,89,274,623-869-7501,1802 W Union Hills,Phoenix,AZ,Shell,SHELLBR,557060,Robert Mayer,623-210-0736,NULL,18.9,C,Y,str06644@circlek.com
2706645,1,149,274,623-935-2887,1595 N Dysart Rd,Avondale,AZ,Shell,SHELLBR,557061,Julie Anderson,623-693-6575,NULL,11.3,C,Y,str06645@circlek.com
2706646,1,10,274,480-775-7460,1619 West Baseline Road,TEMPE,AZ,Shell,SHELLBR,557062,Scott Ortego,602-561-4909,NULL,17.6,C,Y,str06646@circlek.com
2706647,1,10,274,602-993-1452,3449 West Greenway Road,Phoenix,AZ,Shell,SHELLBR,557063,Oscar Delgado,602-459-6655,NULL,16.9,C,Y,str06647@circlek.com
2706648,1,10,275,623-582-8827,2311 West Deer Valley Road,Phoenix,AZ,Shell,SHELLBR,557064,Oscar Delgado,602-459-6655,NULL,20.1,C,Y,str06648@circlek.com
2706649,1,89,274,480-507-7834,1953 E Southern,Mesa,AZ,Shell,SHELLBR,560882,Kat Boring,602-214-7120,NULL,27.4,C,Y,str06649@circlek.com
2706650,1,89,274,602-438-9061,4252 S 48Th St,Phoenix,AZ,Shell,SHELLBR,557065,Eddie Quintana,480-329-2444,NULL,14.9,C,Y,str06650@circlek.com
2706651,1,149,274,480-857-9876,1010 East Chandler Boulevard,Chandler,AZ,Shell,SHELLBR,557066,Nick Lupica,480-250-8949,NULL,33,C,Y,str06651@circlek.com
2706652,1,149,274,480-502-0446,"10989 E Dynamite Blvd, Ste 101",Scottsdale,AZ,Shell,SHELLBR,557067,Rey Zelaya,602-541-6229,NULL,43.1,C,Y,str06652@circlek.com
2706654,1,89,274,602-923-7642,3112 East Greenway Road,Phoenix,AZ,Shell,SHELLBR,557068,Bill Street,623-628-0738,NULL,21.5,C,Y,str06654@circlek.com
2706655,1,89,274,623-825-6326,20207 North 59th Avenue,Glendale,AZ,Shell,SHELLBR,557069,James Cureton,602-320-6972,NULL,23.7,C,Y,str06655@circlek.com
2706656,1,89,274,480-844-4275,2011 E Mckellips,Mesa,AZ,Shell,SHELLBR,557070,Kat Boring,602-214-7120,NULL,25.9,C,Y,str06656@circlek.com
2706657,1,10,274,623-937-1860,5848 West Olive Avenue,Glendale,AZ,Shell,SHELLBR,557071,Joey Bombolis,623-759-5330,NULL,8.8,C,Y,str06657@circlek.com
2706658,1,89,274,623-486-1032,5881 W Cactus,Glendale,AZ,Shell,SHELLBR,557072,Walter Kalani,602-754-3664,NULL,10.7,C,Y,str06658@circlek.com
2706659,1,89,274,623-934-9051,6937 N 75Th Ave,Glendale,AZ,Shell,SHELLBR,557073,Joey Bombolis,623-759-5330,NULL,8.6,C,Y,str06659@circlek.com
2706660,1,89,274,480-964-7602,2005 W Broadway,Mesa,AZ,Shell,SHELLBR,557074,Juan Ruiz,480-232-9453,NULL,20.8,C,Y,str06660@circlek.com
2706661,1,89,274,480-832-6300,7546 East Baseline Road,Mesa,AZ,Shell,CIRTEM,557075,Kyle Tolman,480-734-0820,NULL,34.6,C,Y,str06661@circlek.com
2706662,1,10,275,602-352-1328,1146 North 35th Avenue,Phoenix,AZ,Shell,SHELLBR,564549,Scott Lurth,480-406-7508,NULL,3.2,C,Y,str06662@circlek.com
2706663,1,10,274,480-345-0593,6349 South McClintock Drive,Tempe,AZ,Shell,SHELLBR,557076,Larry McFall,602-571-2275,NULL,21.6,C,Y,str06663@circlek.com
2706664,1,89,274,480-837-2275,17125 E Shea Blvd,Fountain Hills,AZ,Shell,CIRTEM,557077,Shelby Jantvold,602-350-6493,NULL,33.7,C,Y,str06664@circlek.com
2706665,1,126,275,928-537-3411,1600 W Deuce Of Clubs,Show Low,AZ,CIRCLE K,CIRTEM,2706665,Dan Metcalf,928-242-1969,NULL,182.6,C,Y,str06665@circlek.com
2706669,1,149,275,928-764-3894,3201 North Hwy 95,Lake Havasu City,AZ,CIRCLE K,CIRTEM,556213,Pete Cicero,928-446-6945,NULL,194.6,C,Y,str06669@circlek.com
2706670,1,126,275,928-474-9527,3792 E Hwy 260,Star Valley,AZ,CIRCLE K,CIRTEM,2706670,Chris Messinger,928-200-5629,NULL,98.8,C,Y,str06670@circlek.com
2706671,1,89,274,623-551-1542,40301-40655 North Daisy Mountain Drive,Anthem,AZ,CIRCLE K,CIRTEM,561796,Rey Zelaya,602-541-6229,NULL,33.5,C,Y,str06671@circlek.com
2706672,1,149,274,623-566-0837,23336 N Lake Pleasant Parkway,Peoria,AZ,CIRCLE K,CIRTEM,561795,James Cureton,602-320-6972,NULL,23.4,C,Y,str06672@circlek.com
2706674,1,149,275,928-453-8762,1791 Kiowa Ave,Lake Havasu City,AZ,CIRCLE K,CIRTEM,557736,Pete Cicero,928-446-6945,NULL,196.7,C,Y,str06674@circlek.com
2706675,12,116,5,706-645-3402,302 E 10Th St,West Point,GA,Exxon Mobil,EXXON,Sold to 380386: Loading 415387,Susan Rogers ,334-497-0036,sold to # 380386 ,101.2,C,Y,str06675@circlek.com
2706678,12,60,2,706-323-2790,215 4Th St,Columbus,GA,CIRCLE K,PLACID,0,Carol Clark ,706-570-2558,NULL,8.1,C,Y,str06678@circlek.com
2706679,12,60,2,706-327-7117,2536 Airport Thruway,Columbus,GA,CIRCLE K,VALUBR,0,MaryJane Wrenn,706-366-1703,NULL,4,C,Y,str06679@circlek.com
2706680,5,60,14,334-756-7090,603 Us Hwy 29,Valley,AL,CIRCLE K,PLACID,2706680,Shaan Khan,NULL,NULL,38.1,C,Y,str06680@circlek.com
2706681,5,60,14,334-576-3875,2837 S Phillips Rd,Lanett Pj,AL,CIRCLE K,PLACID,2706681,Shaan Khan,NULL,NULL,41.7,C,Y,str06681@circlek.com
2706682,5,60,14,334-887-5471,171 E Glenn Ave,Auburn,AL,CIRCLE K,PLACID,10072011,Shaan Khan,NULL,NULL,39.8,C,Y,str06682@circlek.com
2706684,12,60,2,706-682-0255,2233 Ft Benning Rd,Columbus,GA,CIRCLE K,PLACID,0,Carol Clark ,706-570-2558,NULL,11.7,C,Y,str06684@circlek.com
2706685,12,60,2,706-576-5146,1645 Manchester Expy,Columbus,GA,CIRCLE K,PLACID,0,MaryJane Wrenn,706-366-1703,NULL,3.7,C,Y,str06685@circlek.com
2706686,12,60,2,706-689-2104,3274 Victory Dr,Columbus,GA,CIRCLE K,PLACID,0,Carol Clark ,706-570-2558,NULL,12.8,C,Y,str06686@circlek.com
2706688,5,60,14,334-864-7817,57 N Lafayette St,Lafayette,AL,CIRCLE K,PLACID,2706688,Shaan Khan,NULL,NULL,53.8,C,Y,str06688@circlek.com
2706689,5,60,14,334-863-8969,3393 Hwy 431,Roanoke,AL,CIRCLE K,PLACID,2706689,Brad Hannah,NULL,NULL,69.7,C,Y,str06689@circlek.com
2706690,5,60,2,334-749-8704,1200 Columbus Pkwy,Opelika,AL,Shell,SHELLBR,10055085,Shaan Khan,NULL,NULL,30.6,C,Y,str06690@circlek.com
2706691,5,60,2,334-768-4044,2905 20Th Ave,Valley,AL,Shell,SHELLBR,10089539,Shaan Khan,NULL,NULL,38.7,C,Y,str06691@circlek.com
2706692,12,60,2,706-569-1062,3841 Miller Rd,Columbus,GA,CIRCLE K,PLACID,0,MaryJane Wrenn,706-366-1703,NULL,1.2,C,Y,str06692@circlek.com
2706693,12,60,2,706-568-4671,3720 Macon Rd,Columbus,GA,CIRCLE K,PLACID,0,Carol Clark ,706-570-2558,NULL,5.4,C,Y,str06693@circlek.com
2706694,12,117,5,706-846-2061,413 W Main St,Manchester,GA,CIRCLE K,EXXONUB,413242,Susan Rogers ,334-497-0036,NULL,97.2,C,Y,str06694@circlek.com
2706695,5,60,14,334-644-8086,101 N Gilmer Ave,Lanett,AL,CIRCLE K,PLACID,2706695,Shaan Khan,NULL,NULL,38.3,C,Y,str06695@circlek.com
2706696,5,60,2,334-291-0460,1800 Stadium Dr,Phenix City,AL,Shell,SHELLBR,10054201,Shaan Khan,NULL,NULL,7.5,C,Y,str06696@circlek.com
2706697,5,60,2,334-756-6768,588 Fob James Dr,Valley,AL,Shell,SHELLBR,10071695,Shaan Khan,NULL,NULL,41.4,C,Y,str06697@circlek.com
2706698,5,60,2,334-749-4190,511 2Nd Ave,Opelika,AL,Shell,SHELLBR,10075028,Shaan Khan,NULL,NULL,33.2,C,Y,str06698@circlek.com
2706699,12,60,2,706-628-5420,122 South College St,Hamilton,GA,CIRCLE K,PLACID,0,Susan Rogers ,334-497-0036,NULL,23.8,C,Y,str06699@circlek.com
2706700,12,60,2,706-561-8840,5758 Milgen Rd,Columbus,GA,Shell,SHELLBR,10071629 - 12331490,MaryJane Wrenn,706-366-1703,NULL,2.8,C,Y,str06700@circlek.com
2706701,12,60,2,706-687-6866,3010 Buena Vista Rd,Columbus,GA,CIRCLE K,VALUBR,0,Carol Clark ,706-570-2558,NULL,7.6,C,Y,str06701@circlek.com
2706702,12,60,2,706-323-2182,4420 2Nd Ave,Columbus,GA,Shell,SHELLBR,12564170 - 10070247,MaryJane Wrenn,706-366-1703,NULL,5.1,C,Y,str06702@circlek.com
2706703,5,60,2,334-887-8172,600 Shug Jordan Pkwy,Auburn,AL,Shell,SHELLBR,10055084,Shaan Khan,NULL,NULL,43.9,C,Y,str06703@circlek.com
2706704,12,60,2,706-562-1193,1040 Floyd Rd,Columbus,GA,CIRCLE K,VALUBR,0,Carol Clark ,706-570-2558,NULL,7.7,C,Y,str06704@circlek.com
2706705,12,60,2,706-568-6790,4410 Macon Rd,Columbus,GA,CIRCLE K,PLACID,0,MaryJane Wrenn,706-366-1703,NULL,5.1,C,Y,str06705@circlek.com
2706706,12,60,2,706-561-2852,5448 Forrest Rd,Columbus,GA,Shell,SHELLBR,10071629 - 12331491,Carol Clark ,706-570-2558,NULL,5.6,C,Y,str06706@circlek.com
2706707,12,60,2,706-568-3750,5155 Warm Springs Rd,Columbus,GA,CIRCLE K,VALUBR,0,MaryJane Wrenn,706-366-1703,NULL,1.2,C,Y,str06707@circlek.com
